atr_mult,rebound,vol_block,atr_fast,atr_slow,final,max_dd_pct,months_up_pct,median_year_pct,years_up,trades_per_year,ruined
4.6,0.35,0.9,15,150,1086.59,23.24,58.1,4.95,19,97.0,False
4.6,0.35,0.9,15,200,1071.13,20.2,58.1,7.16,18,95.0,False
4.6,0.35,0.9,15,288,1009.52,19.62,54.2,7.84,18,100.0,False
4.6,0.35,0.9,15,400,1222.42,20.38,57.3,7.04,19,102.0,False
4.6,0.35,0.9,20,150,955.87,19.16,59.9,10.4,18,104.0,False
4.6,0.35,0.9,20,200,1422.19,19.16,59.0,5.04,19,102.0,False
4.6,0.35,0.9,20,288,1160.31,19.16,57.3,7.25,19,106.0,False
4.6,0.35,0.9,20,400,995.58,17.28,57.3,9.66,17,102.0,False
4.6,0.35,0.9,30,150,869.84,27.11,58.1,1.66,14,111.0,False
4.6,0.35,0.9,30,200,1170.23,23.81,59.0,9.03,19,113.0,False
4.6,0.35,0.9,30,288,1057.01,23.31,56.4,3.74,16,111.0,False
4.6,0.35,0.9,30,400,1054.59,18.54,54.2,7.41,18,109.0,False
4.6,0.35,1.0,5,150,912.51,19.82,59.0,9.42,15,95.0,False
4.6,0.35,1.0,5,200,1490.28,20.66,62.6,8.41,18,90.0,False
4.6,0.35,1.0,5,288,1243.54,20.84,61.7,8.58,19,94.0,False
4.6,0.35,1.0,5,400,1411.88,22.4,56.8,7.45,18,92.0,False
4.6,0.35,1.0,10,150,1159.08,22.36,58.1,8.71,19,105.0,False
4.6,0.35,1.0,10,200,1243.09,27.29,57.3,8.04,18,102.0,False
4.6,0.35,1.0,10,288,949.03,21.55,59.5,7.54,17,108.0,False
4.6,0.35,1.0,10,400,1349.28,21.16,59.9,7.5,19,108.0,False
4.6,0.35,1.0,15,150,622.23,26.95,55.1,5.54,16,113.0,False
4.6,0.35,1.0,15,200,964.1,26.56,58.6,5.38,15,111.0,False
4.6,0.35,1.0,15,288,686.82,20.84,52.4,9.0,18,117.0,False
4.6,0.35,1.0,15,400,943.21,23.82,53.7,7.41,16,115.0,False
4.6,0.35,1.0,20,150,1054.27,22.05,61.2,7.0,18,114.0,False
4.6,0.35,1.0,20,200,1244.89,22.61,57.3,9.1,17,117.0,False
4.6,0.35,1.0,20,288,817.69,19.92,55.1,12.89,17,117.0,False
4.6,0.35,1.0,20,400,922.92,21.66,53.7,9.95,19,119.0,False
4.6,0.35,1.0,30,150,943.43,29.75,57.7,10.33,17,125.0,False
4.6,0.35,1.0,30,200,618.77,29.76,51.5,6.99,16,122.0,False
4.6,0.35,1.0,30,288,1060.26,23.86,56.4,11.42,17,125.0,False
4.6,0.35,1.0,30,400,771.06,22.38,57.3,4.49,17,127.0,False
4.6,0.35,1.1,5,150,690.33,27.91,55.1,4.31,15,105.0,False
4.6,0.35,1.1,5,200,783.39,23.27,53.7,5.71,18,97.0,False
4.6,0.35,1.1,5,288,777.92,26.58,52.0,6.26,16,105.0,False
4.6,0.35,1.1,5,400,845.63,20.07,54.2,7.08,16,106.0,False
4.6,0.35,1.1,10,150,817.9,31.36,58.1,4.95,17,119.0,False
4.6,0.35,1.1,10,200,1012.57,23.35,59.9,6.8,19,115.0,False
4.6,0.35,1.1,10,288,1030.14,23.0,61.2,6.19,17,115.0,False
4.6,0.35,1.1,10,400,754.4,21.91,54.2,3.19,15,121.0,False
4.6,0.35,1.1,15,150,611.79,44.01,48.0,0.84,13,118.0,False
4.6,0.35,1.1,15,200,687.71,35.37,52.4,4.82,17,117.0,False
4.6,0.35,1.1,15,288,456.67,36.84,47.6,1.29,15,125.0,False
4.6,0.35,1.1,15,400,525.25,36.12,51.5,3.79,15,127.0,False
4.6,0.35,1.1,20,150,676.7,28.51,53.3,5.07,14,130.0,False
4.6,0.35,1.1,20,200,1148.88,39.13,57.7,7.42,17,129.0,False
4.6,0.35,1.1,20,288,554.24,26.01,51.1,4.43,15,134.0,False
4.6,0.35,1.1,20,400,914.73,19.36,56.4,5.14,18,129.0,False
4.6,0.35,1.1,30,150,634.46,38.16,49.8,1.88,14,137.0,False
4.6,0.35,1.1,30,200,540.43,39.92,55.9,1.97,14,133.0,False
4.6,0.35,1.1,30,288,449.28,41.36,48.0,2.48,13,141.0,False
4.6,0.35,1.1,30,400,553.0,46.13,52.4,1.58,14,145.0,False
4.6,0.35,1.2,5,150,624.49,33.44,51.1,3.69,15,104.0,False
4.6,0.35,1.2,5,200,637.52,26.27,52.9,7.88,17,104.0,False
4.6,0.35,1.2,5,288,664.82,22.92,53.3,2.48,15,106.0,False
4.6,0.35,1.2,5,400,738.03,21.2,48.9,7.74,17,112.0,False
4.6,0.35,1.2,10,150,775.35,25.82,53.7,3.74,16,126.0,False
4.6,0.35,1.2,10,200,824.88,25.54,52.4,6.94,18,125.0,False
4.6,0.35,1.2,10,288,650.7,27.95,49.3,0.88,15,127.0,False
4.6,0.35,1.2,10,400,800.89,38.02,57.7,8.51,14,131.0,False
4.6,0.35,1.2,15,150,539.34,40.38,56.8,2.95,13,137.0,False
4.6,0.35,1.2,15,200,516.94,65.97,52.0,9.76,14,129.0,False
4.6,0.35,1.2,15,288,605.03,66.04,50.2,3.57,15,137.0,False
4.6,0.35,1.2,15,400,671.61,43.54,56.4,6.1,15,133.0,False
4.6,0.35,1.2,20,150,457.3,36.57,52.4,3.3,14,145.0,False
4.6,0.35,1.2,20,200,531.85,38.14,51.1,4.91,15,136.0,False
4.6,0.35,1.2,20,288,330.41,32.22,50.2,3.21,15,142.0,False
4.6,0.35,1.2,20,400,253.99,55.17,45.4,1.7,14,145.0,False
4.6,0.35,1.2,30,150,541.97,43.62,52.9,8.39,14,153.0,False
4.6,0.35,1.2,30,200,613.12,67.68,49.8,4.98,12,142.0,False
4.6,0.35,1.2,30,288,269.74,57.21,45.8,0.99,13,151.0,False
4.6,0.35,1.2,30,400,199.52,65.57,49.3,1.97,15,154.0,False
4.6,0.45,0.8,5,150,1295.76,13.72,61.2,7.73,18,68.0,False
4.6,0.45,0.8,5,200,1470.59,13.89,63.0,7.57,17,67.0,False
4.6,0.45,0.8,5,288,1127.51,13.9,63.4,4.38,18,68.0,False
4.6,0.45,0.8,5,400,1510.29,14.48,66.5,9.07,19,65.0,False
4.6,0.45,0.8,10,150,1558.73,18.36,64.8,5.98,19,76.0,False
4.6,0.45,0.8,10,200,1538.99,18.78,62.6,7.58,19,73.0,False
4.6,0.45,0.8,10,288,1346.52,18.12,61.7,5.68,18,74.0,False
4.6,0.45,0.8,10,400,1475.58,18.19,62.6,7.75,17,74.0,False
4.6,0.45,0.8,15,150,1708.49,14.43,67.4,7.56,19,78.0,False
4.6,0.45,0.8,15,200,1469.96,13.38,62.6,6.01,19,81.0,False
4.6,0.45,0.8,15,288,1713.8,14.43,63.9,7.1,18,78.0,False
4.6,0.45,0.8,15,400,1311.6,14.5,63.9,8.45,19,76.0,False
4.6,0.45,0.8,20,150,1450.02,19.36,65.2,6.14,19,82.0,False
4.6,0.45,0.8,20,200,1659.91,14.61,62.6,4.33,17,87.0,False
4.6,0.45,0.8,20,288,1771.93,18.01,67.0,6.0,19,89.0,False
4.6,0.45,0.8,20,400,1591.78,19.41,61.7,8.6,18,81.0,False
4.6,0.45,0.8,30,150,1425.32,19.77,63.4,9.41,18,82.0,False
4.6,0.45,0.8,30,200,1252.38,18.59,58.1,5.83,18,88.0,False
4.6,0.45,0.8,30,288,1247.66,20.06,59.5,7.21,18,88.0,False
4.6,0.45,0.8,30,400,1435.33,18.59,62.1,6.06,17,84.0,False
4.6,0.45,0.9,5,150,1299.69,13.7,58.6,6.09,17,82.0,False
4.6,0.45,0.9,5,200,1087.07,14.15,62.6,4.74,19,80.0,False
4.6,0.45,0.9,5,288,1242.83,13.93,59.0,8.83,17,75.0,False
4.6,0.45,0.9,5,400,1209.38,14.98,59.9,6.3,19,80.0,False
4.6,0.45,0.9,10,150,1331.54,16.93,60.4,5.55,19,85.0,False
4.6,0.45,0.9,10,200,1583.29,19.01,63.4,7.85,18,86.0,False
4.6,0.45,0.9,10,288,1499.64,18.13,59.0,6.14,19,87.0,False
4.6,0.45,0.9,10,400,1425.38,18.12,58.6,6.31,18,88.0,False
4.6,0.45,0.9,15,150,1137.09,24.14,59.5,6.17,18,92.0,False
4.6,0.45,0.9,15,200,1260.28,13.35,60.8,5.78,19,91.0,False
4.6,0.45,0.9,15,288,1306.16,14.96,55.9,6.08,18,91.0,False
4.6,0.45,0.9,15,400,1330.06,19.89,63.4,8.43,19,86.0,False
4.6,0.45,0.9,20,150,1534.78,13.48,59.5,6.82,19,99.0,False
4.6,0.45,0.9,20,200,1663.45,13.3,62.1,5.51,18,95.0,False
4.6,0.45,0.9,20,288,1621.05,18.65,61.2,8.42,18,100.0,False
4.6,0.45,0.9,20,400,1213.0,16.65,62.6,5.52,19,95.0,False
4.6,0.45,0.9,30,150,1253.77,22.04,63.9,10.57,17,101.0,False
4.6,0.45,0.9,30,200,1204.85,24.47,57.7,9.75,19,102.0,False
4.6,0.45,0.9,30,288,970.89,25.09,59.0,3.86,16,103.0,False
4.6,0.45,0.9,30,400,1343.1,19.7,65.6,7.23,19,104.0,False
4.6,0.45,1.0,5,150,884.38,21.38,58.1,11.19,19,87.0,False
4.6,0.45,1.0,5,200,716.87,25.47,54.6,9.69,15,81.0,False
4.6,0.45,1.0,5,288,1082.79,13.73,58.6,7.33,17,84.0,False
4.6,0.45,1.0,5,400,1019.83,16.6,57.3,10.7,15,87.0,False
4.6,0.45,1.0,10,150,965.72,18.19,56.8,7.19,19,101.0,False
4.6,0.45,1.0,10,200,1196.43,24.21,58.6,5.06,18,92.0,False
4.6,0.45,1.0,10,288,1344.12,23.56,59.9,7.3,17,99.0,False
4.6,0.45,1.0,10,400,1404.03,17.35,63.0,7.28,18,98.0,False
4.6,0.45,1.0,15,150,972.19,27.07,58.6,5.73,18,105.0,False
4.6,0.45,1.0,15,200,1077.66,24.07,63.0,9.85,19,97.0,False
4.6,0.45,1.0,15,288,1214.3,17.36,59.5,9.42,17,107.0,False
4.6,0.45,1.0,15,400,895.56,17.79,56.4,6.13,17,104.0,False
4.6,0.45,1.0,20,150,1089.38,26.61,59.5,8.55,18,106.0,False
4.6,0.45,1.0,20,200,1002.72,21.5,55.1,6.47,17,108.0,False
4.6,0.45,1.0,20,288,848.56,21.96,53.3,5.11,16,112.0,False
4.6,0.45,1.0,20,400,974.54,18.85,60.8,6.83,18,111.0,False
4.6,0.45,1.0,30,150,967.49,27.41,54.6,6.07,17,116.0,False
4.6,0.45,1.0,30,200,1206.3,24.29,55.5,7.2,16,115.0,False
4.6,0.45,1.0,30,288,882.8,21.01,56.8,3.34,16,118.0,False
4.6,0.45,1.0,30,400,1159.37,22.21,58.1,12.95,16,118.0,False
4.6,0.45,1.1,5,150,522.88,31.23,55.1,4.99,17,93.0,False
4.6,0.45,1.1,5,200,1134.48,32.2,55.5,6.79,17,90.0,False
4.6,0.45,1.1,5,288,1012.59,22.18,57.7,6.31,18,93.0,False
4.6,0.45,1.1,5,400,1026.67,25.29,55.5,5.09,15,94.0,False
4.6,0.45,1.1,10,150,820.55,23.87,56.4,5.41,17,105.0,False
4.6,0.45,1.1,10,200,1247.94,24.05,60.4,5.61,18,107.0,False
4.6,0.45,1.1,10,288,1128.13,26.42,60.4,5.71,16,106.0,False
4.6,0.45,1.1,10,400,1159.5,26.25,60.8,9.74,19,113.0,False
4.6,0.45,1.1,15,150,882.1,25.0,58.1,9.41,18,112.0,False
4.6,0.45,1.1,15,200,874.11,27.19,55.9,8.11,15,109.0,False
4.6,0.45,1.1,15,288,810.16,28.16,55.5,10.64,17,118.0,False
4.6,0.45,1.1,15,400,632.95,25.56,55.1,6.48,15,121.0,False
4.6,0.45,1.1,20,150,746.32,22.24,58.6,6.69,16,121.0,False
4.6,0.45,1.1,20,200,686.69,21.23,53.7,5.11,17,114.0,False
4.6,0.45,1.1,20,288,702.6,36.61,53.3,7.37,15,121.0,False
4.6,0.45,1.1,20,400,718.16,27.3,56.4,7.03,16,125.0,False
4.6,0.45,1.1,30,150,614.85,30.62,52.4,5.29,15,129.0,False
4.6,0.45,1.1,30,200,672.83,25.9,52.4,1.48,12,124.0,False
4.6,0.45,1.1,30,288,563.54,45.47,53.3,3.46,14,134.0,False
4.6,0.45,1.1,30,400,935.06,42.37,56.8,2.29,16,134.0,False
4.6,0.45,1.2,5,150,634.24,22.41,49.8,5.5,15,99.0,False
4.6,0.45,1.2,5,200,565.19,22.55,51.1,4.33,16,100.0,False
4.6,0.45,1.2,5,288,798.8,19.21,50.7,7.68,17,100.0,False
4.6,0.45,1.2,5,400,1069.43,21.24,52.9,5.98,14,101.0,False
4.6,0.45,1.2,10,150,770.86,35.23,53.7,5.96,15,122.0,False
4.6,0.45,1.2,10,200,921.19,30.07,55.1,6.46,17,111.0,False
4.6,0.45,1.2,10,288,528.41,27.55,49.8,3.84,13,113.0,False
4.6,0.45,1.2,10,400,698.96,31.26,54.2,3.21,16,124.0,False
4.6,0.45,1.2,15,150,706.38,29.21,55.9,5.06,18,121.0,False
4.6,0.45,1.2,15,200,860.32,29.54,55.9,7.96,19,122.0,False
4.6,0.45,1.2,15,288,455.23,48.14,50.2,10.88,12,132.0,False
4.6,0.45,1.2,15,400,537.87,36.65,54.6,4.9,17,129.0,False
4.6,0.45,1.2,20,150,941.97,21.8,54.6,6.43,17,138.0,False
4.6,0.45,1.2,20,200,633.17,42.11,50.7,5.83,16,126.0,False
4.6,0.45,1.2,20,288,487.78,35.12,52.9,4.7,16,134.0,False
4.6,0.45,1.2,20,400,635.88,20.27,48.5,0.53,15,135.0,False
4.6,0.45,1.2,30,150,478.07,37.23,52.0,6.81,14,142.0,False
4.6,0.45,1.2,30,200,769.8,45.65,52.9,3.84,15,135.0,False
4.6,0.45,1.2,30,288,236.98,32.77,52.9,4.1,13,146.0,False
4.6,0.45,1.2,30,400,412.71,49.01,49.8,0.36,11,145.0,False
4.6,0.55,0.8,5,150,1859.79,13.15,63.9,5.77,19,69.0,False
4.6,0.55,0.8,5,200,1485.61,13.15,61.2,9.75,18,63.0,False
4.6,0.55,0.8,5,288,1561.35,13.15,64.3,4.68,17,62.0,False
4.6,0.55,0.8,5,400,1643.89,13.15,63.9,4.69,18,65.0,False
4.6,0.55,0.8,10,150,1548.7,16.82,63.0,6.36,19,71.0,False
4.6,0.55,0.8,10,200,1574.17,16.82,64.3,7.84,18,69.0,False
4.6,0.55,0.8,10,288,1484.8,17.15,62.1,7.54,15,73.0,False
4.6,0.55,0.8,10,400,1688.89,17.23,65.6,7.37,19,69.0,False
4.6,0.55,0.8,15,150,1404.15,17.68,65.6,5.22,18,75.0,False
4.6,0.55,0.8,15,200,1767.71,17.92,62.6,9.75,19,77.0,False
4.6,0.55,0.8,15,288,1907.58,14.71,69.2,9.2,18,73.0,False
4.6,0.55,0.8,15,400,1582.62,12.8,61.2,7.06,19,71.0,False
4.6,0.55,0.8,20,150,1483.42,17.6,62.6,4.72,18,77.0,False
4.6,0.55,0.8,20,200,1746.08,17.98,62.1,5.97,18,80.0,False
4.6,0.55,0.8,20,288,1728.3,18.63,67.0,8.06,19,78.0,False
4.6,0.55,0.8,20,400,1601.6,18.24,64.3,6.89,18,76.0,False
4.6,0.55,0.8,30,150,1702.18,18.87,64.8,8.1,18,78.0,False
4.6,0.55,0.8,30,200,1369.73,18.08,58.6,6.76,17,83.0,False
4.6,0.55,0.8,30,288,1344.04,18.85,62.1,9.6,16,83.0,False
4.6,0.55,0.8,30,400,1434.11,19.71,60.4,7.44,18,77.0,False
4.6,0.55,0.9,5,150,1163.36,13.15,58.6,6.79,17,74.0,False
4.6,0.55,0.9,5,200,1167.48,17.83,59.5,4.53,15,71.0,False
4.6,0.55,0.9,5,288,1422.94,13.15,61.7,8.46,18,73.0,False
4.6,0.55,0.9,5,400,1172.13,13.15,55.5,7.66,18,72.0,False
4.6,0.55,0.9,10,150,1593.05,17.3,58.1,7.46,18,78.0,False
4.6,0.55,0.9,10,200,1585.79,17.95,62.6,5.76,18,80.0,False
4.6,0.55,0.9,10,288,1144.17,17.25,61.7,10.37,18,79.0,False
4.6,0.55,0.9,10,400,1544.01,16.91,63.0,7.52,18,80.0,False
4.6,0.55,0.9,15,150,1452.84,19.32,64.3,5.63,19,83.0,False
4.6,0.55,0.9,15,200,1453.1,20.22,59.5,10.69,18,85.0,False
4.6,0.55,0.9,15,288,1226.88,19.55,59.9,5.66,19,87.0,False
4.6,0.55,0.9,15,400,1392.2,20.62,64.8,6.91,19,83.0,False
4.6,0.55,0.9,20,150,1736.17,18.88,63.0,5.32,18,89.0,False
4.6,0.55,0.9,20,200,1568.99,19.15,64.8,3.77,19,89.0,False
4.6,0.55,0.9,20,288,1603.61,19.98,60.8,5.87,19,94.0,False
4.6,0.55,0.9,20,400,1399.58,20.76,63.4,6.27,18,88.0,False
4.6,0.55,0.9,30,150,1009.13,19.56,62.1,6.79,17,89.0,False
4.6,0.55,0.9,30,200,1284.3,20.15,60.8,7.07,18,95.0,False
4.6,0.55,0.9,30,288,1269.7,22.61,59.9,8.6,17,99.0,False
4.6,0.55,0.9,30,400,1270.26,19.94,56.8,6.49,19,98.0,False
4.6,0.55,1.0,5,150,1284.52,18.93,55.9,6.19,17,84.0,False
4.6,0.55,1.0,5,200,772.11,17.01,51.5,7.26,17,79.0,False
4.6,0.55,1.0,5,288,875.25,21.31,55.9,6.61,18,81.0,False
4.6,0.55,1.0,5,400,813.22,18.7,52.0,7.12,17,79.0,False
4.6,0.55,1.0,10,150,1507.78,17.34,59.5,8.63,18,92.0,False
4.6,0.55,1.0,10,200,1423.4,17.34,62.6,7.74,18,88.0,False
4.6,0.55,1.0,10,288,1132.53,18.2,56.8,7.96,19,94.0,False
4.6,0.55,1.0,10,400,1189.37,17.73,57.3,6.66,17,94.0,False
4.6,0.55,1.0,15,150,1017.68,26.76,59.9,7.07,18,97.0,False
4.6,0.55,1.0,15,200,1272.7,25.53,59.9,5.12,18,95.0,False
4.6,0.55,1.0,15,288,1114.84,20.88,59.9,7.55,17,102.0,False
4.6,0.55,1.0,15,400,1299.89,19.93,56.4,8.0,17,97.0,False
4.6,0.55,1.0,20,150,1561.75,19.73,64.3,7.01,19,102.0,False
4.6,0.55,1.0,20,200,1237.53,18.44,62.6,7.01,19,100.0,False
4.6,0.55,1.0,20,288,950.31,22.26,56.8,6.58,19,104.0,False
4.6,0.55,1.0,20,400,1026.03,19.83,56.8,6.97,16,102.0,False
4.6,0.55,1.0,30,150,952.59,23.29,54.6,6.44,17,108.0,False
4.6,0.55,1.0,30,200,1443.63,24.69,59.5,7.18,16,109.0,False
4.6,0.55,1.0,30,288,983.5,22.39,56.8,4.45,19,109.0,False
4.6,0.55,1.0,30,400,1063.52,22.13,55.5,8.02,18,110.0,False
4.6,0.55,1.1,5,150,744.48,18.54,56.4,5.4,16,88.0,False
4.6,0.55,1.1,5,200,1009.9,18.15,58.6,9.5,18,83.0,False
4.6,0.55,1.1,5,288,1165.62,17.49,54.6,5.75,18,86.0,False
4.6,0.55,1.1,5,400,1061.53,17.89,55.1,4.9,18,92.0,False
4.6,0.55,1.1,10,150,1000.14,23.82,58.1,8.94,18,102.0,False
4.6,0.55,1.1,10,200,1295.43,21.27,57.3,7.33,16,99.0,False
4.6,0.55,1.1,10,288,819.4,19.59,56.4,6.88,19,103.0,False
4.6,0.55,1.1,10,400,814.47,18.98,55.5,6.37,18,100.0,False
4.6,0.55,1.1,15,150,1010.48,27.72,61.7,10.96,19,110.0,False
4.6,0.55,1.1,15,200,734.89,24.57,58.6,5.14,16,101.0,False
4.6,0.55,1.1,15,288,505.58,26.75,51.5,4.38,14,109.0,False
4.6,0.55,1.1,15,400,733.72,19.89,55.9,4.57,19,107.0,False
4.6,0.55,1.1,20,150,996.84,23.2,55.9,6.67,18,114.0,False
4.6,0.55,1.1,20,200,1466.53,21.75,60.8,7.69,17,111.0,False
4.6,0.55,1.1,20,288,1305.68,23.01,58.1,7.33,19,123.0,False
4.6,0.55,1.1,20,400,885.58,23.61,56.4,4.3,19,115.0,False
4.6,0.55,1.1,30,150,749.37,38.23,51.1,3.19,13,120.0,False
4.6,0.55,1.1,30,200,660.46,30.21,55.1,7.16,17,117.0,False
4.6,0.55,1.1,30,288,645.17,41.95,56.4,4.31,13,124.0,False
4.6,0.55,1.1,30,400,826.27,34.11,55.5,2.05,17,127.0,False
4.6,0.55,1.2,5,150,640.92,17.24,59.0,4.46,17,95.0,False
4.6,0.55,1.2,5,200,836.58,20.06,54.6,5.97,18,87.0,False
4.6,0.55,1.2,5,288,563.69,19.03,52.4,4.64,17,95.0,False
4.6,0.55,1.2,5,400,701.66,20.28,55.1,3.74,16,93.0,False
4.6,0.55,1.2,10,150,1063.52,20.91,56.4,8.71,17,111.0,False
4.6,0.55,1.2,10,200,804.79,20.65,55.9,5.96,18,107.0,False
4.6,0.55,1.2,10,288,696.09,20.2,52.0,3.74,16,108.0,False
4.6,0.55,1.2,10,400,628.62,21.33,53.7,4.23,16,109.0,False
4.6,0.55,1.2,15,150,767.72,26.46,54.2,8.21,18,118.0,False
4.6,0.55,1.2,15,200,558.32,29.0,53.3,5.48,16,113.0,False
4.6,0.55,1.2,15,288,534.02,43.31,54.2,2.01,13,120.0,False
4.6,0.55,1.2,15,400,547.39,34.04,52.0,4.93,14,122.0,False
4.6,0.55,1.2,20,150,877.82,29.48,58.1,5.33,15,125.0,False
4.6,0.55,1.2,20,200,883.94,32.44,55.1,4.82,16,121.0,False
4.6,0.55,1.2,20,288,469.83,26.48,52.0,4.12,16,127.0,False
4.6,0.55,1.2,20,400,715.72,20.22,51.1,4.33,16,129.0,False
4.6,0.55,1.2,30,150,443.42,50.42,48.9,3.91,15,133.0,False
4.6,0.55,1.2,30,200,631.46,40.89,53.7,6.53,16,133.0,False
4.6,0.55,1.2,30,288,363.44,48.53,48.0,1.95,15,133.0,False
4.6,0.55,1.2,30,400,482.78,45.96,49.3,3.2,14,138.0,False
4.6,0.65,0.8,5,150,1146.65,18.02,56.8,4.94,18,56.0,False
4.6,0.65,0.8,5,200,1569.32,18.34,64.8,8.49,19,60.0,False
4.6,0.65,0.8,5,288,1371.23,18.62,62.1,6.34,17,61.0,False
4.6,0.65,0.8,5,400,1532.57,18.76,68.3,5.98,18,57.0,False
4.6,0.65,0.8,10,150,1227.82,17.21,60.4,7.24,19,63.0,False
4.6,0.65,0.8,10,200,1335.5,17.74,66.5,9.83,18,64.0,False
4.6,0.65,0.8,10,288,1356.83,17.31,65.6,6.8,17,64.0,False
4.6,0.65,0.8,10,400,1391.51,17.45,66.5,6.63,18,65.0,False
4.6,0.65,0.8,15,150,1277.9,16.45,62.6,6.76,18,70.0,False
4.6,0.65,0.8,15,200,1817.06,16.02,65.2,6.32,19,72.0,False
4.6,0.65,0.8,15,288,1441.51,16.5,62.1,5.72,19,68.0,False
4.6,0.65,0.8,15,400,1278.03,15.39,59.5,4.12,18,65.0,False
4.6,0.65,0.8,20,150,1690.84,19.03,67.8,7.83,18,72.0,False
4.6,0.65,0.8,20,200,1553.11,18.98,59.5,8.41,18,73.0,False
4.6,0.65,0.8,20,288,1770.67,21.12,67.0,10.9,18,73.0,False
4.6,0.65,0.8,20,400,1692.87,22.79,61.7,7.63,19,68.0,False
4.6,0.65,0.8,30,150,1535.84,18.49,64.8,5.61,17,70.0,False
4.6,0.65,0.8,30,200,1677.76,18.78,64.3,8.3,19,75.0,False
4.6,0.65,0.8,30,288,1692.9,18.67,67.0,8.97,18,79.0,False
4.6,0.65,0.8,30,400,1847.8,18.53,69.2,10.31,19,72.0,False
4.6,0.65,0.9,5,150,1032.52,17.52,58.1,6.35,18,67.0,False
4.6,0.65,0.9,5,200,1367.1,18.96,59.5,5.6,19,67.0,False
4.6,0.65,0.9,5,288,1183.87,18.25,57.3,3.01,17,66.0,False
4.6,0.65,0.9,5,400,1209.62,19.11,58.6,6.92,18,70.0,False
4.6,0.65,0.9,10,150,1505.82,18.79,61.2,4.22,18,76.0,False
4.6,0.65,0.9,10,200,1430.5,17.21,64.8,7.04,18,71.0,False
4.6,0.65,0.9,10,288,1300.61,17.96,61.7,6.4,19,72.0,False
4.6,0.65,0.9,10,400,1531.09,18.3,63.0,9.57,19,77.0,False
4.6,0.65,0.9,15,150,1445.56,18.73,65.2,10.34,19,79.0,False
4.6,0.65,0.9,15,200,1231.98,18.49,62.1,6.58,17,74.0,False
4.6,0.65,0.9,15,288,1098.48,18.43,59.5,7.15,17,82.0,False
4.6,0.65,0.9,15,400,1428.24,14.39,62.1,9.16,18,76.0,False
4.6,0.65,0.9,20,150,1553.0,18.59,63.0,6.49,16,85.0,False
4.6,0.65,0.9,20,200,1353.31,18.59,55.1,4.9,19,84.0,False
4.6,0.65,0.9,20,288,1787.93,19.57,66.1,5.99,19,89.0,False
4.6,0.65,0.9,20,400,1522.22,18.55,60.8,7.25,19,84.0,False
4.6,0.65,0.9,30,150,963.02,19.95,59.5,7.76,18,83.0,False
4.6,0.65,0.9,30,200,1683.87,17.95,63.9,3.95,19,91.0,False
4.6,0.65,0.9,30,288,1173.08,18.85,59.0,8.48,19,92.0,False
4.6,0.65,0.9,30,400,1146.55,18.62,58.6,7.56,18,86.0,False
4.6,0.65,1.0,5,150,1013.0,19.19,58.6,7.45,18,76.0,False
4.6,0.65,1.0,5,200,1397.59,21.51,61.7,8.35,19,75.0,False
4.6,0.65,1.0,5,288,905.21,19.48,56.4,4.73,19,72.0,False
4.6,0.65,1.0,5,400,1010.4,20.42,57.7,8.47,19,79.0,False
4.6,0.65,1.0,10,150,1472.19,18.04,63.4,7.3,18,86.0,False
4.6,0.65,1.0,10,200,1320.28,18.18,60.4,7.37,18,81.0,False
4.6,0.65,1.0,10,288,1221.41,17.83,58.1,8.47,17,88.0,False
4.6,0.65,1.0,10,400,1398.52,17.36,64.8,8.05,19,84.0,False
4.6,0.65,1.0,15,150,1452.81,13.3,59.5,8.25,18,90.0,False
4.6,0.65,1.0,15,200,1476.29,18.72,63.9,6.9,19,87.0,False
4.6,0.65,1.0,15,288,1211.88,18.46,58.1,8.02,18,89.0,False
4.6,0.65,1.0,15,400,1060.25,17.53,59.0,7.91,16,88.0,False
4.6,0.65,1.0,20,150,1378.6,18.82,62.6,5.68,19,95.0,False
4.6,0.65,1.0,20,200,1334.39,18.63,60.8,5.57,16,92.0,False
4.6,0.65,1.0,20,288,947.2,21.49,58.1,7.64,15,98.0,False
4.6,0.65,1.0,20,400,869.96,20.14,60.8,8.3,17,98.0,False
4.6,0.65,1.0,30,150,970.4,18.44,56.8,6.77,17,103.0,False
4.6,0.65,1.0,30,200,1190.56,20.39,61.7,7.93,18,98.0,False
4.6,0.65,1.0,30,288,1377.12,22.59,59.9,7.58,17,104.0,False
4.6,0.65,1.0,30,400,1287.04,21.95,59.9,5.1,18,103.0,False
4.6,0.65,1.1,5,150,923.03,20.33,56.4,6.71,18,82.0,False
4.6,0.65,1.1,5,200,922.87,18.42,55.5,7.71,17,82.0,False
4.6,0.65,1.1,5,288,1052.52,17.38,56.4,6.92,17,81.0,False
4.6,0.65,1.1,5,400,961.95,17.22,52.9,5.27,18,85.0,False
4.6,0.65,1.1,10,150,878.65,20.26,58.1,3.9,16,95.0,False
4.6,0.65,1.1,10,200,1215.01,20.41,61.2,7.08,19,91.0,False
4.6,0.65,1.1,10,288,943.26,18.02,58.6,5.79,16,94.0,False
4.6,0.65,1.1,10,400,1436.91,18.48,63.0,5.49,19,95.0,False
4.6,0.65,1.1,15,150,1203.13,17.03,59.0,7.12,19,104.0,False
4.6,0.65,1.1,15,200,1053.29,17.52,58.6,5.64,18,96.0,False
4.6,0.65,1.1,15,288,1136.12,22.35,58.6,7.28,18,103.0,False
